"Contest ID","Contest Name","Location ID","Total Precincts","Precincts Reporting","Precincts Partially Reporting","Total Votes","Candidate ID","Candidate Name","Candidate Votes","Candidate Vote Percentage"
"366","U.S. President","10","17","17","0","14681","792","Michael Wood/John G. Pietrowski","18","0.00"
"366","U.S. President","10","17","17","0","14681","793","Peter Sonski/Lauren Onak","13","0.00"
"366","U.S. President","11","17","17","0","4967","789","Donald J. Trump/JD Vance","3968","80.00"
"366","U.S. President","11","17","17","0","4967","791","Kamala D. Harris/Tim Walz","907","18.00"
"366","U.S. President","11","17","17","0","4967","794","Robert F. Kennedy, Jr./Nicole Shanahan","47","1.00"
"366","U.S. President","11","17","17","0","4967","788","Chase Oliver/Mike ter Maat","23","0.00"
"366","U.S. President","11","17","17","0","4967","790","Jill Stein/Rudolph Ware","15","0.00"
"366","U.S. President","11","17","17","0","4967","793","Peter Sonski/Lauren Onak","5","0.00"
"366","U.S. President","11","17","17","0","4967","792","Michael Wood/John G. Pietrowski","2","0.00"
"366","U.S. President","12","31","31","0","7851","789","Donald J. Trump/JD Vance","6230","79.00"
"366","U.S. President","12","31","31","0","7851","791","Kamala D. Harris/Tim Walz","1501","19.00"
"366","U.S. President","12","31","31","0","7851","794","Robert F. Kennedy, Jr./Nicole Shanahan","66","1.00"
"366","U.S. President","12","31","31","0","7851","788","Chase Oliver/Mike ter Maat","23","0.00"
"366","U.S. President","12","31","31","0","7851","790","Jill Stein/Rudolph Ware","14","0.00"
"366","U.S. President","12","31","31","0","7851","793","Peter Sonski/Lauren Onak","12","0.00"
"366","U.S. President","12","31","31","0","7851","792","Michael Wood/John G. Pietrowski","5","0.00"
"366","U.S. President","13","170","170","0","21608","791","Kamala D. Harris/Tim Walz","12802","59.00"
"366","U.S. President","13","170","170","0","21608","789","Donald J. Trump/JD Vance","8468","39.00"
"366","U.S. President","13","170","170","0","21608","794","Robert F. Kennedy, Jr./Nicole Shanahan","183","1.00"
"366","U.S. President","13","170","170","0","21608","788","Chase Oliver/Mike ter Maat","57","0.00"
"366","U.S. President","13","170","170","0","21608","793","Peter Sonski/Lauren Onak","36","0.00"
"366","U.S. President","13","170","170","0","21608","790","Jill Stein/Rudolph Ware","35","0.00"
"366","U.S. President","13","170","170","0","21608","792","Michael Wood/John G. Pietrowski","27","0.00"
"366","U.S. President","14","11","11","0","4358","789","Donald J. Trump/JD Vance","3746","86.00"
"366","U.S. President","14","11","11","0","4358","791","Kamala D. Harris/Tim Walz","560","13.00"
"366","U.S. President","14","11","11","0","4358","794","Robert F. Kennedy, Jr./Nicole Shanahan","22","1.00"
"366","U.S. President","14","11","11","0","4358","788","Chase Oliver/Mike ter Maat","14","0.00"
"366","U.S. President","14","11","11","0","4358","790","Jill Stein/Rudolph Ware","9","0.00"
"366","U.S. President","14","11","11","0","4358","793","Peter Sonski/Lauren Onak","4","0.00"
"366","U.S. President","14","11","11","0","4358","792","Michael Wood/John G. Pietrowski","3","0.00"
"366","U.S. President","15","24","24","0","6089","789","Donald J. Trump/JD Vance","4193","69.00"
"366","U.S. President","15","24","24","0","6089","791","Kamala D. Harris/Tim Walz","1776","29.00"
"366","U.S. President","15","24","24","0","6089","794","Robert F. Kennedy, Jr./Nicole Shanahan","63","1.00"
"366","U.S. President","15","24","24","0","6089","788","Chase Oliver/Mike ter Maat","26","0.00"
"366","U.S. President","15","24","24","0","6089","790","Jill Stein/Rudolph Ware","19","0.00"
"366","U.S. President","15","24","24","0","6089","792","Michael Wood/John G. Pietrowski","7","0.00"
"366","U.S. President","15","24","24","0","6089","793","Peter Sonski/Lauren Onak","5","0.00"
"366","U.S. President","16","14","14","0","6534","789","Donald J. Trump/JD Vance","4753","73.00"
"366","U.S. President","16","14","14","0","6534","791","Kamala D. Harris/Tim Walz","1642","25.00"
"366","U.S. President","16","14","14","0","6534","794","Robert F. Kennedy, Jr./Nicole Shanahan","78","1.00"
"366","U.S. President","16","14","14","0","6534","788","Chase Oliver/Mike ter Maat","25","0.00"
"366","U.S. President","16","14","14","0","6534","792","Michael Wood/John G. Pietrowski","15","0.00"
"366","U.S. President","16","14","14","0","6534","793","Peter Sonski/Lauren Onak","14","0.00"
"366","U.S. President","16","14","14","0","6534","790","Jill Stein/Rudolph Ware","7","0.00"
"366","U.S. President","17","51","51","0","54465","789","Donald J. Trump/JD Vance","35357","65.00"
"366","U.S. President","17","51","51","0","54465","791","Kamala D. Harris/Tim Walz","17752","33.00"
"366","U.S. President","17","51","51","0","54465","794","Robert F. Kennedy, Jr./Nicole Shanahan","672","1.00"
"366","U.S. President","17","51","51","0","54465","788","Chase Oliver/Mike ter Maat","292","1.00"
"366","U.S. President","17","51","51","0","54465","790","Jill Stein/Rudolph Ware","194","0.00"
"366","U.S. President","17","51","51","0","54465","793","Peter Sonski/Lauren Onak","159","0.00"
"366","U.S. President","17","51","51","0","54465","792","Michael Wood/John G. Pietrowski","39","0.00"
"366","U.S. President","18","14","14","0","3209","789","Donald J. Trump/JD Vance","2213","69.00"
"366","U.S. President","18","14","14","0","3209","791","Kamala D. Harris/Tim Walz","961","30.00"
"366","U.S. President","18","14","14","0","3209","794","Robert F. Kennedy, Jr./Nicole Shanahan","24","1.00"
"366","U.S. President","18","14","14","0","3209","793","Peter Sonski/Lauren Onak","4","0.00"
"366","U.S. President","18","14","14","0","3209","792","Michael Wood/John G. Pietrowski","3","0.00"
"366","U.S. President","18","14","14","0","3209","788","Chase Oliver/Mike ter Maat","2","0.00"
"366","U.S. President","18","14","14","0","3209","790","Jill Stein/Rudolph Ware","2","0.00"
"366","U.S. President","19","8","8","0","2092","789","Donald J. Trump/JD Vance","1674","80.00"
"366","U.S. President","19","8","8","0","2092","791","Kamala D. Harris/Tim Walz","379","18.00"
"366","U.S. President","19","8","8","0","2092","794","Robert F. Kennedy, Jr./Nicole Shanahan","17","1.00"
"366","U.S. President","19","8","8","0","2092","788","Chase Oliver/Mike ter Maat","12","1.00"
"366","U.S. President","19","8","8","0","2092","790","Jill Stein/Rudolph Ware","6","0.00"
"366","U.S. President","19","8","8","0","2092","792","Michael Wood/John G. Pietrowski","4","0.00"
"366","U.S. President","19","8","8","0","2092","793","Peter Sonski/Lauren Onak","0","0.00"
"366","U.S. President","20","16","16","0","10717","789","Donald J. Trump/JD Vance","6963","65.00"
"366","U.S. President","20","16","16","0","10717","791","Kamala D. Harris/Tim Walz","3574","33.00"
"366","U.S. President","20","16","16","0","10717","794","Robert F. Kennedy, Jr./Nicole Shanahan","108","1.00"
"366","U.S. President","20","16","16","0","10717","788","Chase Oliver/Mike ter Maat","39","0.00"
"366","U.S. President","20","16","16","0","10717","790","Jill Stein/Rudolph Ware","11","0.00"
"366","U.S. President","20","16","16","0","10717","792","Michael Wood/John G. Pietrowski","11","0.00"
"366","U.S. President","20","16","16","0","10717","793","Peter Sonski/Lauren Onak","11","0.00"
"366","U.S. President","21","11","11","0","15820","789","Donald J. Trump/JD Vance","12617","80.00"
"366","U.S. President","21","11","11","0","15820","791","Kamala D. Harris/Tim Walz","2935","19.00"
"366","U.S. President","21","11","11","0","15820","794","Robert F. Kennedy, Jr./Nicole Shanahan","166","1.00"
"366","U.S. President","21","11","11","0","15820","788","Chase Oliver/Mike ter Maat","44","0.00"
"366","U.S. President","21","11","11","0","15820","790","Jill Stein/Rudolph Ware","26","0.00"
"366","U.S. President","21","11","11","0","15820","792","Michael Wood/John G. Pietrowski","16","0.00"
"366","U.S. President","21","11","11","0","15820","793","Peter Sonski/Lauren Onak","16","0.00"
"366","U.S. President","22","9","9","0","2325","789","Donald J. Trump/JD Vance","1589","68.00"
"366","U.S. President","22","9","9","0","2325","791","Kamala D. Harris/Tim Walz","698","30.00"
"366","U.S. President","22","9","9","0","2325","794","Robert F. Kennedy, Jr./Nicole Shanahan","20","1.00"
"366","U.S. President","22","9","9","0","2325","792","Michael Wood/John G. Pietrowski","7","0.00"
"366","U.S. President","22","9","9","0","2325","790","Jill Stein/Rudolph Ware","4","0.00"
"366","U.S. President","22","9","9","0","2325","793","Peter Sonski/Lauren Onak","4","0.00"
"366","U.S. President","22","9","9","0","2325","788","Chase Oliver/Mike ter Maat","3","0.00"
"366","U.S. President","23","14","14","0","7940","789","Donald J. Trump/JD Vance","5367","68.00"
"366","U.S. President","23","14","14","0","7940","791","Kamala D. Harris/Tim Walz","2466","31.00"
"366","U.S. President","23","14","14","0","7940","794","Robert F. Kennedy, Jr./Nicole Shanahan","58","1.00"
"366","U.S. President","23","14","14","0","7940","788","Chase Oliver/Mike ter Maat","23","0.00"
"366","U.S. President","23","14","14","0","7940","790","Jill Stein/Rudolph Ware","14","0.00"
"366","U.S. President","23","14","14","0","7940","793","Peter Sonski/Lauren Onak","7","0.00"
"366","U.S. President","23","14","14","0","7940","792","Michael Wood/John G. Pietrowski","5","0.00"
"366","U.S. President","24","30","30","0","7030","789","Donald J. Trump/JD Vance","5145","73.00"
"366","U.S. President","24","30","30","0","7030","791","Kamala D. Harris/Tim Walz","1774","25.00"
"366","U.S. President","24","30","30","0","7030","794","Robert F. Kennedy, Jr./Nicole Shanahan","53","1.00"
"366","U.S. President","24","30","30","0","7030","793","Peter Sonski/Lauren Onak","18","0.00"
"366","U.S. President","24","30","30","0","7030","790","Jill Stein/Rudolph Ware","15","0.00"
"366","U.S. President","24","30","30","0","7030","792","Michael Wood/John G. Pietrowski","14","0.00"
"366","U.S. President","24","30","30","0","7030","788","Chase Oliver/Mike ter Maat","11","0.00"
"366","U.S. President","25","7","7","0","3490","791","Kamala D. Harris/Tim Walz","1796","51.00"
"366","U.S. President","25","7","7","0","3490","789","Donald J. Trump/JD Vance","1658","48.00"
"366","U.S. President","25","7","7","0","3490","794","Robert F. Kennedy, Jr./Nicole Shanahan","16","0.00"
"366","U.S. President","25","7","7","0","3490","790","Jill Stein/Rudolph Ware","9","0.00"
"366","U.S. President","25","7","7","0","3490","788","Chase Oliver/Mike ter Maat","6","0.00"
"366","U.S. President","25","7","7","0","3490","792","Michael Wood/John G. Pietrowski","3","0.00"
"366","U.S. President","25","7","7","0","3490","793","Peter Sonski/Lauren Onak","2","0.00"
"366","U.S. President","26","17","17","0","3374","789","Donald J. Trump/JD Vance","2804","83.00"
"366","U.S. President","26","17","17","0","3374","791","Kamala D. Harris/Tim Walz","524","16.00"
"366","U.S. President","26","17","17","0","3374","794","Robert F. Kennedy, Jr./Nicole Shanahan","25","1.00"
"366","U.S. President","26","17","17","0","3374","788","Chase Oliver/Mike ter Maat","7","0.00"
"366","U.S. President","26","17","17","0","3374","792","Michael Wood/John G. Pietrowski","7","0.00"
"366","U.S. President","26","17","17","0","3374","790","Jill Stein/Rudolph Ware","6","0.00"
"366","U.S. President","26","17","17","0","3374","793","Peter Sonski/Lauren Onak","1","0.00"
"366","U.S. President","27","12","12","0","7079","789","Donald J. Trump/JD Vance","5731","81.00"
"366","U.S. President","27","12","12","0","7079","791","Kamala D. Harris/Tim Walz","1235","17.00"
"366","U.S. President","27","12","12","0","7079","794","Robert F. Kennedy, Jr./Nicole Shanahan","69","1.00"
"366","U.S. President","27","12","12","0","7079","788","Chase Oliver/Mike ter Maat","18","0.00"
"366","U.S. President","27","12","12","0","7079","790","Jill Stein/Rudolph Ware","11","0.00"
"366","U.S. President","27","12","12","0","7079","793","Peter Sonski/Lauren Onak","8","0.00"
"366","U.S. President","27","12","12","0","7079","792","Michael Wood/John G. Pietrowski","7","0.00"
"366","U.S. President","28","53","53","0","37242","789","Donald J. Trump/JD Vance","25152","68.00"
"366","U.S. President","28","53","53","0","37242","791","Kamala D. Harris/Tim Walz","11210","30.00"
"366","U.S. President","28","53","53","0","37242","794","Robert F. Kennedy, Jr./Nicole Shanahan","444","1.00"
"366","U.S. President","28","53","53","0","37242","788","Chase Oliver/Mike ter Maat","197","1.00"
"366","U.S. President","28","53","53","0","37242","790","Jill Stein/Rudolph Ware","138","0.00"
"366","U.S. President","28","53","53","0","37242","793","Peter Sonski/Lauren Onak","72","0.00"
"366","U.S. President","28","53","53","0","37242","792","Michael Wood/John G. Pietrowski","29","0.00"
"366","U.S. President","29","10","10","0","5043","789","Donald J. Trump/JD Vance","4040","80.00"
"366","U.S. President","29","10","10","0","5043","791","Kamala D. Harris/Tim Walz","906","18.00"
"366","U.S. President","29","10","10","0","5043","794","Robert F. Kennedy, Jr./Nicole Shanahan","65","1.00"
"366","U.S. President","29","10","10","0","5043","788","Chase Oliver/Mike ter Maat","19","0.00"
"366","U.S. President","29","10","10","0","5043","790","Jill Stein/Rudolph Ware","9","0.00"
"366","U.S. President","29","10","10","0","5043","792","Michael Wood/John G. Pietrowski","2","0.00"
"366","U.S. President","29","10","10","0","5043","793","Peter Sonski/Lauren Onak","2","0.00"
"366","U.S. President","30","17","17","0","6365","789","Donald J. Trump/JD Vance","4203","66.00"
"366","U.S. President","30","17","17","0","6365","791","Kamala D. Harris/Tim Walz","2050","32.00"
"366","U.S. President","30","17","17","0","6365","794","Robert F. Kennedy, Jr./Nicole Shanahan","61","1.00"
"366","U.S. President","30","17","17","0","6365","788","Chase Oliver/Mike ter Maat","24","0.00"
"366","U.S. President","30","17","17","0","6365","790","Jill Stein/Rudolph Ware","18","0.00"
"366","U.S. President","30","17","17","0","6365","792","Michael Wood/John G. Pietrowski","6","0.00"
"366","U.S. President","30","17","17","0","6365","793","Peter Sonski/Lauren Onak","3","0.00"
"366","U.S. President","31","30","30","0","8759","789","Donald J. Trump/JD Vance","5962","68.00"
"366","U.S. President","31","30","30","0","8759","791","Kamala D. Harris/Tim Walz","2594","30.00"
"366","U.S. President","31","30","30","0","8759","794","Robert F. Kennedy, Jr./Nicole Shanahan","107","1.00"
"366","U.S. President","31","30","30","0","8759","788","Chase Oliver/Mike ter Maat","39","0.00"
"366","U.S. President","31","30","30","0","8759","790","Jill Stein/Rudolph Ware","29","0.00"
"366","U.S. President","31","30","30","0","8759","793","Peter Sonski/Lauren Onak","18","0.00"
"366","U.S. President","31","30","30","0","8759","792","Michael Wood/John G. Pietrowski","10","0.00"
"366","U.S. President","32","11","11","0","11538","789","Donald J. Trump/JD Vance","7470","65.00"
"366","U.S. President","32","11","11","0","11538","791","Kamala D. Harris/Tim Walz","3812","33.00"
"366","U.S. President","32","11","11","0","11538","794","Robert F. Kennedy, Jr./Nicole Shanahan","136","1.00"
"366","U.S. President","32","11","11","0","11538","788","Chase Oliver/Mike ter Maat","51","0.00"
"366","U.S. President","32","11","11","0","11538","790","Jill Stein/Rudolph Ware","46","0.00"
"366","U.S. President","32","11","11","0","11538","793","Peter Sonski/Lauren Onak","15","0.00"
"366","U.S. President","32","11","11","0","11538","792","Michael Wood/John G. Pietrowski","8","0.00"
"366","U.S. President","33","12","12","0","17112","789","Donald J. Trump/JD Vance","13968","82.00"
"366","U.S. President","33","12","12","0","17112","791","Kamala D. Harris/Tim Walz","2854","17.00"
"366","U.S. President","33","12","12","0","17112","794","Robert F. Kennedy, Jr./Nicole Shanahan","180","1.00"
"366","U.S. President","33","12","12","0","17112","788","Chase Oliver/Mike ter Maat","41","0.00"
"366","U.S. President","33","12","12","0","17112","790","Jill Stein/Rudolph Ware","37","0.00"
"366","U.S. President","33","12","12","0","17112","793","Peter Sonski/Lauren Onak","23","0.00"
"366","U.S. President","33","12","12","0","17112","792","Michael Wood/John G. Pietrowski","9","0.00"
"366","U.S. President","34","29","29","0","6636","789","Donald J. Trump/JD Vance","5367","81.00"
"366","U.S. President","34","29","29","0","6636","791","Kamala D. Harris/Tim Walz","1138","17.00"
"366","U.S. President","34","29","29","0","6636","794","Robert F. Kennedy, Jr./Nicole Shanahan","74","1.00"
"366","U.S. President","34","29","29","0","6636","788","Chase Oliver/Mike ter Maat","29","0.00"
"366","U.S. President","34","29","29","0","6636","790","Jill Stein/Rudolph Ware","13","0.00"
"366","U.S. President","34","29","29","0","6636","793","Peter Sonski/Lauren Onak","11","0.00"
"366","U.S. President","34","29","29","0","6636","792","Michael Wood/John G. Pietrowski","4","0.00"
"366","U.S. President","35","9","9","0","4473","789","Donald J. Trump/JD Vance","3246","73.00"
"366","U.S. President","35","9","9","0","4473","791","Kamala D. Harris/Tim Walz","1158","26.00"
"366","U.S. President","35","9","9","0","4473","794","Robert F. Kennedy, Jr./Nicole Shanahan","43","1.00"
"366","U.S. President","35","9","9","0","4473","788","Chase Oliver/Mike ter Maat","11","0.00"
"366","U.S. President","35","9","9","0","4473","790","Jill Stein/Rudolph Ware","5","0.00"
"366","U.S. President","35","9","9","0","4473","792","Michael Wood/John G. Pietrowski","5","0.00"
"366","U.S. President","35","9","9","0","4473","793","Peter Sonski/Lauren Onak","5","0.00"
"366","U.S. President","36","28","28","0","15448","789","Donald J. Trump/JD Vance","10196","66.00"
"366","U.S. President","36","28","28","0","15448","791","Kamala D. Harris/Tim Walz","5019","32.00"
"366","U.S. President","36","28","28","0","15448","794","Robert F. Kennedy, Jr./Nicole Shanahan","113","1.00"
"366","U.S. President","36","28","28","0","15448","788","Chase Oliver/Mike ter Maat","47","0.00"
"366","U.S. President","36","28","28","0","15448","790","Jill Stein/Rudolph Ware","29","0.00"
"366","U.S. President","36","28","28","0","15448","793","Peter Sonski/Lauren Onak","27","0.00"
"366","U.S. President","36","28","28","0","15448","792","Michael Wood/John G. Pietrowski","17","0.00"
"366","U.S. President","37","220","220","0","45452","789","Donald J. Trump/JD Vance","30719","68.00"
"366","U.S. President","37","220","220","0","45452","791","Kamala D. Harris/Tim Walz","13652","30.00"
"366","U.S. President","37","220","220","0","45452","794","Robert F. Kennedy, Jr./Nicole Shanahan","493","1.00"
"366","U.S. President","37","220","220","0","45452","788","Chase Oliver/Mike ter Maat","259","1.00"
"366","U.S. President","37","220","220","0","45452","790","Jill Stein/Rudolph Ware","189","0.00"
"366","U.S. President","37","220","220","0","45452","793","Peter Sonski/Lauren Onak","104","0.00"
"366","U.S. President","37","220","220","0","45452","792","Michael Wood/John G. Pietrowski","36","0.00"
"366","U.S. President","38","16","16","0","3707","789","Donald J. Trump/JD Vance","2987","81.00"
"366","U.S. President","38","16","16","0","3707","791","Kamala D. Harris/Tim Walz","645","17.00"
"366","U.S. President","38","16","16","0","3707","794","Robert F. Kennedy, Jr./Nicole Shanahan","40","1.00"
"366","U.S. President","38","16","16","0","3707","790","Jill Stein/Rudolph Ware","17","0.00"
"366","U.S. President","38","16","16","0","3707","788","Chase Oliver/Mike ter Maat","9","0.00"
"366","U.S. President","38","16","16","0","3707","793","Peter Sonski/Lauren Onak","6","0.00"
"366","U.S. President","38","16","16","0","3707","792","Michael Wood/John G. Pietrowski","3","0.00"
"366","U.S. President","39","17","17","0","8288","789","Donald J. Trump/JD Vance","6987","84.00"
"366","U.S. President","39","17","17","0","8288","791","Kamala D. Harris/Tim Walz","1145","14.00"
"366","U.S. President","39","17","17","0","8288","794","Robert F. Kennedy, Jr./Nicole Shanahan","94","1.00"
"366","U.S. President","39","17","17","0","8288","788","Chase Oliver/Mike ter Maat","34","0.00"
"366","U.S. President","39","17","17","0","8288","790","Jill Stein/Rudolph Ware","18","0.00"
"366","U.S. President","39","17","17","0","8288","793","Peter Sonski/Lauren Onak","9","0.00"
"366","U.S. President","39","17","17","0","8288","792","Michael Wood/John G. Pietrowski","1","0.00"
"366","U.S. President","40","26","26","0","3384","789","Donald J. Trump/JD Vance","2913","86.00"
"366","U.S. President","40","26","26","0","3384","791","Kamala D. Harris/Tim Walz","425","13.00"
"366","U.S. President","40","26","26","0","3384","794","Robert F. Kennedy, Jr./Nicole Shanahan","18","1.00"
"366","U.S. President","40","26","26","0","3384","788","Chase Oliver/Mike ter Maat","14","0.00"
"366","U.S. President","40","26","26","0","3384","792","Michael Wood/John G. Pietrowski","8","0.00"
"366","U.S. President","40","26","26","0","3384","793","Peter Sonski/Lauren Onak","4","0.00"
"366","U.S. President","40","26","26","0","3384","790","Jill Stein/Rudolph Ware","2","0.00"
"366","U.S. President","41","9","9","0","4714","789","Donald J. Trump/JD Vance","3772","80.00"
"366","U.S. President","41","9","9","0","4714","791","Kamala D. Harris/Tim Walz","862","18.00"
"366","U.S. President","41","9","9","0","4714","794","Robert F. Kennedy, Jr./Nicole Shanahan","36","1.00"
"366","U.S. President","41","9","9","0","4714","788","Chase Oliver/Mike ter Maat","19","0.00"
"366","U.S. President","41","9","9","0","4714","790","Jill Stein/Rudolph Ware","10","0.00"
"366","U.S. President","41","9","9","0","4714","793","Peter Sonski/Lauren Onak","8","0.00"
"366","U.S. President","41","9","9","0","4714","792","Michael Wood/John G. Pietrowski","7","0.00"
"366","U.S. President","42","20","20","0","4899","789","Donald J. Trump/JD Vance","3744","76.00"
"366","U.S. President","42","20","20","0","4899","791","Kamala D. Harris/Tim Walz","1084","22.00"
"366","U.S. President","42","20","20","0","4899","794","Robert F. Kennedy, Jr./Nicole Shanahan","36","1.00"
"366","U.S. President","42","20","20","0","4899","788","Chase Oliver/Mike ter Maat","16","0.00"
"366","U.S. President","42","20","20","0","4899","790","Jill Stein/Rudolph Ware","9","0.00"
"366","U.S. President","42","20","20","0","4899","792","Michael Wood/John G. Pietrowski","7","0.00"
"366","U.S. President","42","20","20","0","4899","793","Peter Sonski/Lauren Onak","3","0.00"
"366","U.S. President","43","19","19","0","15803","789","Donald J. Trump/JD Vance","11842","75.00"
